net_user,age,friend_cnt,avg_friend_age,avg_friend_male,friend_country_cnt,subscriber_friend_cnt,songsListened,subscription_spending_$,posts,playlists,shouts,adopter,tenure,good_country,age_category,gender,songsListened_monthly,social_activity
wrobelwrb,21.0,8.0,21.14285714,0.714285714,4.0,1.0,16407,125,0,0,5.0,0,23.0,Unknown,Adults,Male,683.625,5.0
wrong011,35.0,21.0,33.07692308,0.625,9.0,3.0,54617,199,0,3,3.0,0,72.0,False,Adults,Male,748.1780821917808,6.0
wsbx,20.0,10.0,19.0,0.7,4.0,0.0,9406,13,0,0,1.0,0,11.0,True,Teens,Male,783.8333333333334,1.0
wschlotter,23.0,3.0,29.0,0.666666667,1.0,0.0,20540,34,0,0,3.0,0,30.0,True,Adults,Male,662.5806451612904,3.0
wsfulmer,44.0,16.0,31.16666667,0.928571429,2.0,1.0,68093,1220,20,0,,0,75.0,True,MiddleAged,Male,895.9605263157895,
wstreciuch,27.0,23.0,24.05555556,0.590909091,7.0,0.0,45885,27,5,1,107.0,0,66.0,False,Adults,Male,684.8507462686567,113.0
wtjensen,,0.0,,,0.0,0.0,30800,18,0,1,1.0,0,30.0,Unknown,Unknown,Unknown,993.5483870967741,2.0
wtkf,17.0,17.0,16.88235294,0.5625,2.0,0.0,37275,53,0,0,8.0,0,36.0,False,Teens,Male,1007.4324324324324,8.0
wu-gambino,22.0,186.0,24.11607143,0.826923077,18.0,7.0,50333,0,29,0,241.0,0,41.0,True,Adults,Male,1198.404761904762,270.0
wuduprod,23.0,30.0,22.36,0.423076923,2.0,0.0,47596,72,2,1,19.0,0,56.0,True,Adults,Male,835.0175438596491,22.0
wuerbeel,15.0,3.0,19.0,0.333333333,1.0,0.0,10403,188,1,0,6.0,0,11.0,False,Teens,Male,866.9166666666666,7.0
wujekstach,16.0,11.0,17.9,0.7,2.0,0.0,30665,25,0,0,174.0,0,13.0,False,Teens,Male,2190.3571428571427,174.0
wujo_gandzialff,,25.0,23.15,0.636363636,4.0,0.0,30533,50,1,1,28.0,0,47.0,False,Unknown,Male,636.1041666666666,30.0
wukfah,21.0,4.0,22.0,0.333333333,2.0,0.0,53556,97,0,1,5.0,0,36.0,True,Adults,Male,1447.4594594594594,6.0
wunder_bred,22.0,30.0,22.91666667,0.571428571,7.0,1.0,24924,207,47,0,87.0,0,42.0,True,Adults,Male,579.6279069767442,134.0
wunschmaschine,36.0,34.0,28.52941177,0.884615385,15.0,2.0,22759,257,4,2,46.0,0,36.0,False,Adults,Female,615.1081081081081,52.0
wuphonsdream,,1.0,30.0,0.0,1.0,0.0,40384,0,1,0,1.0,0,54.0,False,Unknown,Male,734.2545454545455,2.0
wusch92,19.0,1.0,18.0,0.0,1.0,0.0,13480,4,0,0,3.0,0,14.0,True,Teens,Male,898.6666666666666,3.0
wutschwlllm2,24.0,6.0,23.0,1.0,1.0,0.0,50955,3,0,0,4.0,0,45.0,False,Adults,Male,1107.7173913043478,4.0
wutya,,13.0,24.25,0.545454546,4.0,2.0,5050,281,0,0,5.0,0,6.0,False,Unknown,Female,721.4285714285714,5.0
wuumbi,,2.0,18.0,0.5,2.0,0.0,18192,4,0,0,0.0,0,34.0,False,Unknown,Unknown,519.7714285714286,0.0
wwgfd,19.0,19.0,19.75,0.571428571,2.0,0.0,54928,35,0,1,6.0,0,42.0,True,Teens,Male,1277.3953488372092,7.0
wwh4,,8.0,22.0,0.6,4.0,1.0,38638,16,0,0,4.0,0,16.0,True,Unknown,Male,2272.823529411765,4.0
wwttff,16.0,135.0,16.66086957,0.341666667,9.0,0.0,14148,92,0,1,0.0,0,14.0,False,Teens,Female,943.2,1.0
wyattregan,21.0,39.0,21.03448276,0.575757576,3.0,0.0,16520,2210,0,0,22.0,0,28.0,True,Adults,Unknown,569.6551724137931,22.0
wyler89,21.0,19.0,24.6875,0.555555556,10.0,1.0,27642,468,0,0,13.0,0,27.0,False,Adults,Male,987.2142857142857,13.0
wyliem,30.0,16.0,29.625,0.75,5.0,0.0,40753,858,0,1,0.0,0,45.0,True,Adults,Male,885.9347826086956,1.0
wyomingihc,,0.0,,,0.0,0.0,41483,15,0,1,0.0,0,22.0,Unknown,Unknown,Unknown,1803.608695652174,1.0
wyrmslayer,20.0,21.0,21.42857143,0.352941177,9.0,0.0,63562,141,23,1,50.0,0,67.0,True,Teens,Male,934.7352941176471,74.0
wysia16,20.0,5.0,22.33333333,1.0,1.0,0.0,29308,14,0,0,3.0,0,20.0,False,Teens,Female,1395.6190476190477,3.0
wyuwyu,22.0,40.0,21.63636364,0.451612903,4.0,0.0,35318,93,0,0,21.0,0,61.0,False,Adults,Male,569.6451612903226,21.0
wzzc,,58.0,24.48275862,0.447368421,7.0,0.0,120161,4,0,1,8.0,0,68.0,False,Unknown,Female,1741.463768115942,9.0
x-over,18.0,11.0,18.83333333,0.636363636,1.0,0.0,26820,29,0,0,5.0,0,38.0,True,Teens,Male,687.6923076923077,5.0
x1969x,,1.0,,,1.0,0.0,50755,36,0,0,2.0,0,15.0,Unknown,Unknown,Unknown,3172.1875,2.0
x2whiskeycoke,,9.0,26.2,0.8,2.0,1.0,35935,32,0,0,6.0,0,36.0,Unknown,Unknown,Unknown,971.2162162162163,6.0
x3685shell,17.0,3.0,18.0,1.0,2.0,1.0,14365,22,0,1,1.0,0,22.0,True,Teens,Female,624.5652173913044,2.0
x3crazy,17.0,36.0,18.96153846,0.818181818,9.0,0.0,32049,11,0,3,116.0,0,34.0,True,Teens,Female,915.6857142857143,119.0
x3looola,17.0,12.0,20.4,0.545454546,4.0,0.0,19072,869,1,0,6.0,0,22.0,True,Teens,Female,829.2173913043479,7.0
x3mist,28.0,86.0,23.26865672,0.561643836,11.0,2.0,40192,310,40,1,219.0,0,45.0,False,Adults,Male,873.7391304347826,260.0
x7f,18.0,2.0,20.0,0.5,2.0,0.0,19858,0,0,0,2.0,0,27.0,True,Teens,Male,709.2142857142857,2.0
x_1077_x,19.0,14.0,20.3,0.833333333,6.0,2.0,28140,173,29,0,20.0,0,15.0,False,Teens,Male,1758.75,49.0
x__ana,17.0,393.0,19.16459627,0.292479109,38.0,5.0,122379,20,9,1,1.0,0,36.0,True,Teens,Female,3307.5405405405404,11.0
x_gecko_x,20.0,29.0,24.45,0.84,2.0,1.0,80938,338,4,1,57.0,0,73.0,True,Teens,Male,1093.7567567567567,62.0
x_grind,21.0,5.0,20.8,0.4,3.0,0.0,23910,62,0,0,0.0,0,43.0,False,Adults,Male,543.4090909090909,0.0
x_lissie,,55.0,18.45454546,0.235294118,18.0,1.0,34489,103,5,0,91.0,0,29.0,Unknown,Unknown,Unknown,1149.6333333333334,96.0
x_madchen_x,18.0,13.0,19.08333333,0.666666667,1.0,0.0,6168,9,0,0,,0,8.0,False,Teens,Female,685.3333333333334,
x_shinoda_x,22.0,54.0,21.06382979,0.625,8.0,0.0,22758,173,0,0,65.0,0,42.0,False,Adults,Male,529.2558139534884,65.0
x_the_killer_x,19.0,79.0,20.390625,0.61971831,18.0,0.0,71144,489,0,0,85.0,0,47.0,False,Teens,Female,1482.1666666666667,85.0
x_tia_x,,25.0,19.86666667,0.347826087,6.0,0.0,49231,0,0,1,,0,53.0,Unknown,Unknown,Unknown,911.6851851851852,
x_twi,19.0,201.0,20.6375,0.587912088,15.0,2.0,102835,21,0,1,8.0,0,62.0,Unknown,Teens,Female,1632.3015873015872,9.0
xaaris,,15.0,23.0,0.857142857,3.0,0.0,57332,109,1,0,7.0,0,54.0,True,Unknown,Male,1042.4,8.0
xaleran,,5.0,19.6,0.5,3.0,0.0,44883,3,0,0,2.0,0,59.0,False,Unknown,Male,748.05,2.0
xalion2006,,2.0,19.0,1.0,1.0,0.0,25806,46,0,1,2.0,0,18.0,Unknown,Unknown,Unknown,1358.2105263157894,3.0
xam01,,14.0,25.83333333,0.8,6.0,0.0,31467,122,0,1,4.0,0,29.0,True,Unknown,Male,1048.9,5.0
xancopan,,2.0,26.0,0.0,1.0,0.0,16250,2,0,0,1.0,0,10.0,Unknown,Unknown,Unknown,1477.2727272727273,1.0
xandris1,15.0,12.0,17.625,0.555555556,5.0,0.0,14429,5,0,1,9.0,0,4.0,False,Teens,Male,2885.8,10.0
xantipodx,,69.0,23.54545455,0.761904762,4.0,0.0,49184,9,0,1,39.0,0,66.0,False,Unknown,Male,734.0895522388059,40.0
xapilax,24.0,2.0,22.0,1.0,2.0,1.0,14547,2,0,0,1.0,0,24.0,Unknown,Adults,Male,581.88,1.0
xarabas02,27.0,73.0,21.25,0.8,10.0,1.0,30245,401,2,0,120.0,0,33.0,Unknown,Adults,Male,889.5588235294117,122.0
xarazielx,,22.0,23.8125,0.421052632,10.0,0.0,68597,82,0,1,19.0,0,41.0,True,Unknown,Male,1633.2619047619048,20.0
xarepet,,0.0,,,0.0,0.0,25123,19,0,1,1.0,0,37.0,Unknown,Unknown,Unknown,661.1315789473684,2.0
xaser2,27.0,9.0,23.14285714,0.666666667,3.0,0.0,69066,99,4,1,4.0,0,72.0,False,Adults,Male,946.1095890410959,9.0
xatise,25.0,12.0,23.8,0.444444444,3.0,4.0,77394,148,0,1,3.0,0,29.0,False,Adults,Male,2579.8,4.0
xavfin,35.0,16.0,32.63636364,0.7,3.0,0.0,63246,3,3,0,5.0,0,84.0,False,Adults,Male,744.0705882352942,8.0
xavieribeiro25,19.0,34.0,20.8,0.68,8.0,1.0,16146,122,1,0,22.0,0,27.0,False,Teens,Male,576.6428571428571,23.0
xavimetal,23.0,23.0,22.52631579,0.611111111,7.0,0.0,52075,84,37,1,314.0,0,78.0,False,Adults,Male,659.1772151898734,352.0
xaxaxaxaxa,23.0,12.0,22.0,0.8,3.0,1.0,120429,86,0,0,4.0,0,62.0,False,Adults,Female,1911.5714285714287,4.0
xaxexuxa,19.0,44.0,19.08,0.542857143,7.0,0.0,62056,42,3,0,351.0,0,44.0,False,Teens,Male,1379.0222222222221,354.0
xayika,23.0,1.0,25.0,1.0,1.0,0.0,28538,93,0,0,7.0,0,28.0,False,Adults,Female,984.0689655172414,7.0
xbadlydrawngirl,20.0,68.0,22.56603774,0.677966102,21.0,2.0,55289,81,1,0,53.0,0,54.0,True,Teens,Female,1005.2545454545455,54.0
xbet0x,20.0,2.0,31.5,0.5,2.0,0.0,16801,16,0,0,7.0,0,26.0,False,Teens,Male,622.2592592592592,7.0
xbigbrainx,21.0,47.0,22.94444444,0.675,15.0,0.0,21265,56,1,0,7.0,0,18.0,False,Adults,Male,1119.2105263157894,8.0
xblixabargeldx,,1.0,,,1.0,0.0,17263,0,0,0,2.0,0,17.0,True,Unknown,Male,959.0555555555555,2.0
xblutengelx,30.0,11.0,30.2,0.818181818,3.0,0.0,62381,7,0,2,7.0,0,59.0,True,Adults,Female,1039.6833333333334,9.0
xbmonx,,3.0,23.5,0.666666667,1.0,0.0,33758,0,0,0,5.0,0,59.0,False,Unknown,Male,562.6333333333333,5.0
xbretticus,24.0,17.0,24.5,0.692307692,7.0,0.0,42542,0,0,0,4.0,0,41.0,True,Adults,Male,1012.9047619047619,4.0
xbroganx,20.0,15.0,19.18181818,0.461538462,4.0,0.0,77746,5,0,0,15.0,0,44.0,True,Teens,Male,1727.6888888888889,15.0
xbt,,7.0,23.28571429,0.285714286,1.0,1.0,54562,0,0,0,3.0,0,58.0,False,Unknown,Male,924.7796610169491,3.0
xcaiero,,0.0,,,0.0,0.0,32940,89,0,0,0.0,0,23.0,Unknown,Unknown,Unknown,1372.5,0.0
xcalaverax,38.0,12.0,32.66666667,0.777777778,3.0,0.0,72449,0,0,0,6.0,0,84.0,False,Adults,Male,852.3411764705883,6.0
xchaos93x,39.0,42.0,33.28571429,0.388888889,8.0,5.0,246025,1244,108,1,330.0,0,63.0,True,Adults,Male,3844.140625,439.0
xchocolatejesus,,2.0,25.5,1.0,1.0,0.0,4208,2,0,1,1.0,0,6.0,True,Unknown,Male,601.1428571428571,2.0
xclairejoanne,19.0,21.0,19.25,0.380952381,5.0,0.0,5464,25,0,0,10.0,0,8.0,True,Teens,Female,607.1111111111111,10.0
xcstevensx,20.0,2.0,22.0,,1.0,0.0,35927,2,0,0,0.0,0,24.0,True,Teens,Male,1437.08,0.0
xdecock,27.0,10.0,25.66666667,0.555555556,8.0,0.0,126084,6,0,0,12.0,0,56.0,False,Adults,Male,2212.0,12.0
xdeenasaur,19.0,39.0,20.96875,0.5625,7.0,1.0,102869,48,0,0,28.0,0,37.0,True,Teens,Female,2707.0789473684213,28.0
xdemisex,,6.0,21.25,1.0,2.0,0.0,19900,132,0,0,2.0,0,6.0,False,Unknown,Unknown,2842.8571428571427,2.0
xdepriiivedx,16.0,43.0,22.24242424,0.8,11.0,1.0,41631,970,6,0,123.0,0,39.0,False,Teens,Male,1040.775,129.0
xdoublebananax,18.0,39.0,19.17647059,0.205882353,13.0,0.0,67769,417,0,0,,0,36.0,True,Teens,Female,1831.5945945945946,
xdragon42,42.0,1.0,,,0.0,0.0,64175,93,2,1,,0,59.0,False,MiddleAged,Male,1069.5833333333333,
xdrival,20.0,5.0,23.5,0.8,2.0,0.0,17288,191,1,1,1.0,0,30.0,True,Teens,Female,557.6774193548387,3.0
xdxdxd2,15.0,17.0,17.64705882,0.588235294,12.0,0.0,25264,0,0,1,10.0,0,23.0,False,Teens,Male,1052.6666666666667,11.0
xegoist,20.0,30.0,21.13043478,0.777777778,13.0,1.0,10028,162,2,0,,0,18.0,False,Teens,Unknown,527.7894736842105,
xel666,23.0,8.0,22.14285714,0.571428571,2.0,0.0,26959,104,0,0,3.0,0,45.0,False,Adults,Male,586.0652173913044,3.0
xelectriclovex,19.0,1.0,,,0.0,0.0,16780,568,0,0,3.0,0,25.0,True,Teens,Female,645.3846153846154,3.0
xelfer,24.0,32.0,22.61904762,0.692307692,3.0,0.0,113584,0,0,0,16.0,0,76.0,True,Adults,Male,1475.1168831168832,16.0
xell2u,,2.0,21.0,1.0,2.0,0.0,19054,18,0,0,7.0,0,34.0,False,Unknown,Unknown,544.4,7.0
xen0n1,25.0,9.0,25.0,1.0,0.0,0.0,35577,16,1,0,4.0,0,36.0,True,Adults,Male,961.5405405405405,5.0
xendiro,20.0,18.0,19.09090909,0.529411765,1.0,0.0,45280,579,0,1,13.0,0,50.0,False,Teens,Male,887.843137254902,14.0
xenia52,20.0,20.0,20.2,0.5,9.0,0.0,42786,128,0,0,2.0,0,44.0,False,Teens,Female,950.8,2.0
xenicthedevil,22.0,5.0,25.0,1.0,1.0,0.0,105783,0,3,0,6.0,0,65.0,True,Adults,Male,1602.7727272727273,9.0
xenileuqcajx,,2.0,21.0,1.0,1.0,0.0,19176,13,0,0,1.0,0,29.0,Unknown,Unknown,Unknown,639.2,1.0
xeno_penicillin,,0.0,,,0.0,0.0,13652,0,0,0,1.0,0,19.0,Unknown,Unknown,Unknown,682.6,1.0
xenomore,19.0,50.0,21.29268293,0.711111111,2.0,1.0,30859,9,2,0,29.0,0,49.0,False,Teens,Male,617.18,31.0
xenyjr,22.0,37.0,22.09375,0.485714286,15.0,1.0,23599,222,88,0,49.0,0,39.0,False,Adults,Male,589.975,137.0
xeophin,29.0,45.0,28.7,0.864864865,13.0,2.0,104923,740,37,3,73.0,0,71.0,False,Adults,Male,1457.263888888889,113.0
xeose,24.0,21.0,25.82352941,0.625,1.0,1.0,50808,2,2,0,5.0,0,70.0,True,Adults,Male,715.6056338028169,7.0
xeoxeo1047,26.0,8.0,27.0,0.75,5.0,1.0,36872,458,6,0,19.0,0,56.0,False,Adults,Male,646.8771929824561,25.0
xepher42,29.0,3.0,31.0,0.666666667,1.0,0.0,59991,2,0,1,4.0,0,53.0,True,Adults,Male,1110.9444444444443,5.0
xerocint,18.0,90.0,21.29577465,0.864197531,11.0,3.0,84918,29,4,2,33.0,0,51.0,True,Teens,Male,1633.0384615384614,39.0
xeroxhands,20.0,6.0,22.83333333,0.333333333,4.0,0.0,65005,334,0,0,32.0,0,47.0,False,Teens,Male,1354.2708333333333,32.0
xerrro,19.0,25.0,21.58823529,0.6,6.0,1.0,59718,9,1,2,13.0,0,36.0,False,Teens,Male,1614.0,16.0
xexapr,19.0,24.0,18.6875,0.636363636,2.0,0.0,68003,192,0,1,10.0,0,34.0,False,Teens,Male,1942.942857142857,11.0
xfactorm12,18.0,50.0,19.975,0.955555556,5.0,0.0,17377,208,0,1,37.0,0,16.0,True,Teens,Male,1022.1764705882352,38.0
xfgm,19.0,22.0,18.52631579,0.5,3.0,1.0,36312,0,0,1,210.0,0,30.0,False,Teens,Female,1171.3548387096773,211.0
xfiendx4life,23.0,90.0,20.54411765,0.463414634,19.0,2.0,23818,136,0,1,243.0,0,36.0,False,Adults,Male,643.7297297297297,244.0
xfiregrenade,,6.0,18.66666667,0.333333333,2.0,0.0,8147,2,0,1,0.0,0,9.0,Unknown,Unknown,Unknown,814.7,1.0
xg-moneyx,24.0,47.0,21.75609756,0.75,5.0,0.0,35798,23,2,1,15.0,0,66.0,True,Adults,Male,534.2985074626865,18.0
xghoulsx,,0.0,,,0.0,0.0,17704,50,0,0,0.0,0,14.0,Unknown,Unknown,Unknown,1180.2666666666667,0.0
xgorpax,19.0,106.0,21.84444444,0.427083333,14.0,0.0,19029,52,2,1,178.0,0,35.0,False,Teens,Male,528.5833333333334,181.0
xhanibanani,18.0,6.0,19.5,0.666666667,3.0,0.0,42284,80,0,1,4.0,0,44.0,True,Teens,Female,939.6444444444444,5.0
xharuki,22.0,4.0,22.5,1.0,1.0,0.0,13964,10,0,0,1.0,0,24.0,True,Adults,Female,558.56,1.0
xhitomi,23.0,6.0,23.0,0.5,2.0,0.0,68421,23,4,0,4.0,0,63.0,True,Adults,Male,1069.078125,8.0
xhittheswitchh,21.0,43.0,22.83783784,0.825,6.0,0.0,33916,34,0,0,13.0,0,44.0,True,Adults,Female,753.6888888888889,13.0
xhotin,23.0,37.0,22.21428571,0.806451613,4.0,1.0,60165,9,6,0,14.0,0,78.0,True,Adults,Male,761.5822784810126,20.0
xhoux,16.0,1.0,22.0,,1.0,0.0,33717,24,0,0,1.0,0,19.0,False,Teens,Unknown,1685.85,1.0
xhpxmark0,,0.0,,,0.0,0.0,24998,22,0,0,0.0,0,21.0,Unknown,Unknown,Unknown,1136.2727272727273,0.0
xhtothaerbx,23.0,7.0,22.5,0.142857143,6.0,0.0,61470,28,0,1,,0,69.0,True,Adults,Male,878.1428571428571,
xianluca,43.0,7.0,39.0,0.5,3.0,0.0,33068,508,3,4,7.0,0,62.0,False,MiddleAged,Male,524.8888888888889,14.0
xicadoida,,2.0,25.0,0.5,2.0,0.0,15668,0,0,0,2.0,0,19.0,Unknown,Unknown,Unknown,783.4,2.0
xihopex,23.0,15.0,21.30769231,0.642857143,5.0,0.0,45214,126,0,1,10.0,0,39.0,False,Adults,Male,1130.35,11.0
xiii31692,,1.0,19.0,0.0,1.0,0.0,16020,0,0,0,1.0,0,16.0,True,Unknown,Male,942.3529411764706,1.0
ximerochka,20.0,6.0,24.4,0.8,1.0,0.0,29301,30,0,0,7.0,0,36.0,False,Teens,Female,791.918918918919,7.0
ximich,,9.0,21.0,0.888888889,1.0,1.0,30875,66,0,0,13.0,0,36.0,Unknown,Unknown,Male,834.4594594594595,13.0
xingmu,30.0,3.0,,0.5,1.0,0.0,102021,173,1,1,3.0,0,68.0,False,Adults,Female,1478.5652173913043,5.0
xinimage,30.0,19.0,28.3,0.785714286,4.0,2.0,29630,108,0,1,2.0,0,20.0,Unknown,Adults,Male,1410.952380952381,3.0
xinsanityx,21.0,95.0,23.88461539,0.341176471,22.0,3.0,25164,570,0,0,97.0,0,35.0,False,Adults,Male,699.0,97.0
xiolab,39.0,86.0,33.71875,0.6,14.0,6.0,72651,103,7578,0,576.0,0,79.0,False,Adults,Female,908.1375,8154.0
xirden,,2.0,18.5,0.5,2.0,0.0,51677,6,0,0,2.0,0,44.0,Unknown,Unknown,Unknown,1148.3777777777777,2.0
xiscoxisco,23.0,13.0,22.125,0.5,6.0,0.0,15207,18,0,0,7.0,0,16.0,False,Adults,Unknown,894.5294117647059,7.0
xit10,19.0,23.0,19.84210526,0.894736842,1.0,0.0,11824,56,0,0,5.0,0,15.0,True,Teens,Male,739.0,5.0
xitao_,16.0,24.0,21.88888889,0.727272727,6.0,1.0,31861,81,0,0,15.0,0,12.0,False,Teens,Male,2450.846153846154,15.0
xitoriki,20.0,52.0,20.24324324,0.317073171,18.0,0.0,223404,777,0,3,67.0,0,32.0,False,Teens,Male,6769.818181818182,70.0
xjamesmaddenx,19.0,20.0,20.44444444,0.473684211,3.0,0.0,17331,0,0,0,10.0,0,32.0,True,Teens,Male,525.1818181818181,10.0
xjkoons,22.0,3.0,21.33333333,1.0,3.0,0.0,4950,12,0,0,3.0,0,8.0,True,Adults,Male,550.0,3.0
xjmlfx,21.0,28.0,20.625,0.130434783,5.0,1.0,54689,6,0,0,8.0,0,32.0,True,Adults,Male,1657.2424242424242,8.0
xjunebug,21.0,15.0,21.72727273,0.916666667,2.0,0.0,23438,946,0,0,0.0,0,24.0,True,Adults,Female,937.52,0.0
xkazux,19.0,11.0,20.0,0.333333333,5.0,0.0,25708,181,0,0,0.0,0,40.0,Unknown,Teens,Unknown,627.0243902439024,0.0
xkeeganx,19.0,2.0,19.0,0.0,1.0,0.0,25834,69,0,0,8.0,0,24.0,True,Teens,Male,1033.36,8.0
xkidatheartxd,,5.0,20.0,0.666666667,1.0,0.0,76741,1,0,0,9.0,0,41.0,Unknown,Unknown,Unknown,1827.1666666666667,9.0
xknutx,25.0,34.0,23.875,0.791666667,6.0,4.0,100233,178,1,1,56.0,0,57.0,False,Adults,Male,1728.155172413793,58.0
xlauraphillipsx,19.0,13.0,20.9,0.6,6.0,0.0,44648,59,0,0,27.0,0,59.0,True,Teens,Female,744.1333333333333,27.0
xlithium,16.0,71.0,18.03333333,0.380952381,13.0,1.0,62056,158,5,0,61.0,0,44.0,True,Teens,Female,1379.0222222222221,66.0
xlundinx,32.0,20.0,25.4375,0.588235294,2.0,0.0,44326,236,0,0,8.0,0,62.0,True,Adults,Male,703.5873015873016,8.0
xma0amx,,113.0,22.86363636,0.518867925,30.0,0.0,51134,13,27,0,883.0,0,53.0,Unknown,Unknown,Unknown,946.925925925926,910.0
xmarciusx,23.0,56.0,32.36585366,0.659574468,15.0,9.0,57161,386,145,1,199.0,0,61.0,False,Adults,Male,921.9516129032259,345.0
xmarifulx,,40.0,25.36363636,0.628571429,9.0,1.0,41559,366,0,0,22.0,0,34.0,False,Unknown,Unknown,1187.4,22.0
xmaryee,21.0,49.0,22.25581395,0.813953488,11.0,1.0,83402,683,8,1,20.0,0,59.0,False,Adults,Female,1390.0333333333333,29.0
xmati,20.0,49.0,19.31707317,0.3,10.0,0.0,45814,897,4,0,149.0,0,47.0,False,Teens,Male,954.4583333333334,153.0
xmusicdown,15.0,65.0,18.7,0.65,5.0,0.0,20228,84,0,1,145.0,0,25.0,False,Teens,Female,778.0,146.0
xmysin,22.0,4.0,24.75,0.75,1.0,0.0,22019,28,0,0,0.0,0,8.0,False,Adults,Male,2446.5555555555557,0.0
xn0153x,33.0,64.0,28.02439024,0.76,18.0,1.0,139627,594,24,2,101.0,0,56.0,False,Adults,Male,2449.59649122807,127.0
xnagilax,19.0,11.0,22.27272727,1.0,5.0,0.0,11259,23,0,1,8.0,0,9.0,False,Teens,Female,1125.9,9.0
xnekoxandux,21.0,52.0,20.46341463,0.306122449,11.0,0.0,99077,883,0,3,34.0,0,25.0,True,Adults,Male,3810.653846153846,37.0
xnerocorex,,3.0,,,0.0,0.0,20985,19,0,0,2.0,0,37.0,Unknown,Unknown,Unknown,552.2368421052631,2.0
xobbeat,,28.0,26.125,0.736842105,5.0,0.0,24780,1,0,0,32.0,0,38.0,Unknown,Unknown,Male,635.3846153846154,32.0
xobyrolg,28.0,10.0,27.88888889,0.714285714,4.0,1.0,41284,3,5,2,1.0,0,60.0,False,Adults,Male,676.7868852459017,8.0
xodgx,21.0,8.0,22.25,0.625,1.0,0.0,35157,0,0,0,5.0,0,66.0,True,Adults,Male,524.7313432835821,5.0
xofek,23.0,8.0,23.42857143,0.571428571,1.0,1.0,69814,2,0,1,7.0,0,73.0,True,Adults,Male,943.4324324324324,8.0
xommander,,1.0,,,1.0,0.0,60951,274,0,1,3.0,0,44.0,True,Unknown,Male,1354.4666666666667,4.0
xommen,38.0,9.0,30.5,1.0,3.0,1.0,108639,6,1,0,,0,80.0,False,Adults,Male,1341.2222222222222,
xophersmith,38.0,15.0,36.08333333,0.916666667,1.0,0.0,39443,504,1,2,5.0,0,67.0,True,Adults,Male,580.0441176470588,8.0
xoriex,,6.0,31.75,1.0,4.0,0.0,31161,47,0,0,3.0,0,32.0,False,Unknown,Female,944.2727272727273,3.0
xospislovexo,,5.0,25.0,0.5,4.0,0.0,228723,46,0,1,0.0,0,25.0,Unknown,Unknown,Female,8797.038461538461,1.0
xot666,26.0,3.0,24.66666667,0.333333333,3.0,0.0,38370,396,0,1,3.0,0,26.0,False,Adults,Male,1421.111111111111,4.0
xotheverdict,21.0,8.0,25.0,0.714285714,2.0,0.0,103009,111,0,1,5.0,0,67.0,True,Adults,Female,1514.8382352941176,6.0
xoutofstep86x,,1.0,,0.0,1.0,0.0,43102,1,0,0,1.0,0,46.0,True,Unknown,Male,917.063829787234,1.0
xoxkarijoxox,,0.0,,,0.0,0.0,8596,1063,0,8,2.0,0,13.0,True,Unknown,Female,614.0,10.0
xoxotomemitsu,,2.0,28.0,0.0,1.0,0.0,30765,12,0,0,2.0,0,4.0,True,Unknown,Unknown,6153.0,2.0
xoyouknowwho,,2.0,18.0,0.0,1.0,0.0,17960,2,0,0,4.0,0,25.0,Unknown,Unknown,Unknown,690.7692307692307,4.0
xoza,30.0,24.0,24.15789474,0.434782609,4.0,0.0,33611,65,126,1,94.0,0,57.0,False,Adults,Male,579.5,221.0
xparabolax,24.0,20.0,23.75,0.722222222,9.0,1.0,42319,5,5,1,20.0,0,65.0,False,Adults,Male,641.1969696969697,26.0
xpigheadx,,0.0,,,0.0,0.0,10606,9,0,1,1.0,0,15.0,Unknown,Unknown,Male,662.875,2.0
xpl0d3r,22.0,22.0,22.15384615,0.625,5.0,1.0,422187,19,0,0,4.0,0,60.0,True,Adults,Male,6921.098360655737,4.0
xpleaseremember,22.0,19.0,23.0,0.466666667,6.0,0.0,129261,0,3,0,16.0,0,77.0,True,Adults,Female,1657.1923076923076,19.0
xpomep,24.0,1.0,22.0,1.0,1.0,0.0,6019,4,0,0,3.0,0,6.0,False,Adults,Male,859.8571428571429,3.0
xppunk,16.0,472.0,18.10659899,0.318077803,60.0,4.0,77777,90,3,0,145.0,0,14.0,False,Teens,Male,5185.133333333333,148.0
xprinceale,22.0,3.0,22.5,1.0,2.0,0.0,15771,10,0,0,2.0,0,21.0,True,Adults,Male,716.8636363636364,2.0
xpromisesxkeptx,22.0,23.0,21.41176471,0.608695652,1.0,0.0,45585,0,0,0,11.0,0,65.0,True,Adults,Male,690.6818181818181,11.0
xrachoox,25.0,2.0,23.0,1.0,1.0,0.0,12291,272,0,0,1.0,0,10.0,True,Adults,Female,1117.3636363636363,1.0
xrandlex,18.0,21.0,20.35714286,0.777777778,5.0,0.0,34430,223,0,0,39.0,0,20.0,False,Teens,Male,1639.5238095238096,39.0
xrennex,33.0,2.0,34.0,1.0,1.0,0.0,42407,8,0,1,4.0,0,74.0,True,Adults,Male,565.4266666666666,5.0
xriley,,10.0,20.71428571,0.555555556,3.0,1.0,38436,5,0,0,4.0,0,61.0,Unknown,Unknown,Male,619.9354838709677,4.0
xrimf,24.0,22.0,24.0,0.764705882,8.0,0.0,31509,1,0,1,52.0,0,43.0,False,Adults,Male,716.1136363636364,53.0
